,seq_name,tag_id,x_pos,y_pos,z_pos,activity,outlier_score,outlier_prediction
138,A01,Belt,3.1155383586883545,2.107663631439209,0.7990272641181946,sitting down,0.18496953988096898,1
141,A01,Belt,3.148359775543213,1.7710793018341064,0.7719065546989441,sitting down,0.17541943857169462,1
145,A01,Belt,3.106337308883667,1.83603036403656,0.6913813948631287,sitting down,0.15428393366162985,1
152,A01,Belt,3.0362937450408936,2.3049874305725098,0.564240038394928,sitting down,0.1665837051950323,1
155,A01,Belt,3.0899438858032227,2.2639739513397217,0.6541004776954651,sitting down,0.1731978781026136,1
159,A01,Belt,3.1015098094940186,2.2763476371765137,0.6889973878860474,sitting down,0.1703499280753094,1
162,A01,Belt,3.0130507946014404,2.2868595123291016,0.6605129837989807,sitting down,0.17557623995197513,1
166,A01,Belt,2.9984140396118164,2.2915446758270264,0.7027220726013184,sitting down,0.18270094415623517,1
169,A01,Belt,2.9739012718200684,2.255265235900879,0.8256407976150513,sitting down,0.1703299179057824,1
173,A01,Belt,2.9780497550964355,2.2736246585845947,0.7566899657249451,sitting down,0.17479894944157542,1
176,A01,Belt,2.96327543258667,2.418677806854248,0.717980146408081,sitting down,0.15591110551247062,1
180,A01,Belt,3.013286590576172,2.4053332805633545,0.6915558576583862,sitting,0.15504456306168934,1
183,A01,Belt,3.007197380065918,2.42456603050232,0.6470071077346802,sitting,0.12284610340957564,1
187,A01,Belt,2.9588589668273926,2.329488754272461,0.7011955380439758,sitting,0.18016681226229186,1
190,A01,Belt,3.013231039047241,2.3795299530029297,0.5505897402763367,sitting,0.15348535429099464,1
194,A01,Belt,3.009552001953125,2.328188896179199,0.7299801111221313,sitting,0.17696399160254217,1
196,A01,Belt,2.940670251846313,2.3866171836853027,0.7286152839660645,sitting,0.16638060485792788,1
199,A01,Belt,3.020285129547119,2.2041139602661133,0.6295561790466309,sitting,0.18501081425292515,1
202,A01,Belt,2.929713726043701,2.1826930046081543,0.8125678300857544,sitting,0.17679418362507915,1
206,A01,Belt,2.993625402450561,2.228726863861084,0.6629045009613037,sitting,0.1818497589382106,1
209,A01,Belt,3.072803258895874,2.344839334487915,0.7059627771377563,sitting,0.1614798796796797,1
213,A01,Belt,3.001636505126953,2.2104146480560303,0.7304924130439758,sitting,0.18978465440672238,1
216,A01,Belt,3.0329086780548096,2.210646152496338,0.7110037803649902,sitting,0.18756583172534436,1
220,A01,Belt,3.022624969482422,2.21768569946289,0.7787083983421326,sitting,0.17588384742730917,1
223,A01,Belt,2.7542202472686768,2.4956488609313965,0.6836624145507812,sitting,0.10950599197467542,1
227,A01,Belt,3.033303737640381,2.46937894821167,0.7569712400436401,sitting,0.11112090378699929,1
230,A01,Belt,3.1156084537506104,2.3425936698913574,0.8314155340194702,sitting,0.13174343189631943,1
234,A01,Belt,3.0561439990997314,2.377194404602051,0.6949178576469421,sitting,0.15860882405390359,1
237,A01,Belt,3.024425983428955,2.3968074321746826,0.7283679246902466,sitting,0.15093095795936334,1
241,A01,Belt,3.0318994522094727,2.442858457565308,0.7885839343070984,sitting,0.13356481657402886,1
244,A01,Belt,2.993035078048706,2.486739158630371,0.6800877451896667,sitting,0.13031244159247685,1
248,A01,Belt,2.973865509033203,2.445805549621582,0.7815849781036377,sitting,0.140045128818573,1
251,A01,Belt,3.0547568798065186,2.3007705211639404,0.7185068726539612,sitting,0.17496246596499032,1
255,A01,Belt,2.9959959983825684,2.4269256591796875,0.6431928873062134,sitting,0.13288646925313952,1
258,A01,Belt,3.0229709148406982,2.3956661224365234,0.7509382963180542,sitting,0.15188193280683665,1
262,A01,Belt,3.04441237449646,2.2496120929718018,0.7478049993515015,sitting,0.1784597501977951,1
265,A01,Belt,3.042050361633301,2.566673517227173,0.6852625608444214,sitting,0.05556757732312667,1
269,A01,Belt,3.0904295444488525,2.378870248794556,0.6699124574661255,sitting,0.15110722321223646,1
272,A01,Belt,3.1124067306518555,2.343603134155273,0.7801995873451233,sitting,0.14495922152280355,1
276,A01,Belt,3.0952253341674805,2.4161951541900635,0.551923394203186,sitting,0.10464447100491497,1
279,A01,Belt,3.049570322036743,2.488456964492798,0.6915922164916992,sitting,0.11508880804079769,1
283,A01,Belt,3.100891351699829,2.462889671325684,0.7673317193984985,sitting,0.11021626365368209,1
286,A01,Belt,3.0729007720947266,2.40621018409729,0.6972917914390564,sitting,0.14220502789171569,1
290,A01,Belt,3.002157688140869,2.539146900177002,0.5519267916679382,sitting,0.0857090267821411,1
293,A01,Belt,3.0791828632354736,2.4540536403656006,0.7210805416107178,sitting,0.12135062609237046,1
297,A01,Belt,3.063406229019165,2.449286460876465,0.652649998664856,sitting,0.0946609736370354,1
299,A01,Belt,3.137467384338379,2.407632112503052,0.6967446208000183,sitting,0.12922803638100733,1
303,A01,Belt,3.066969633102417,2.435096263885498,0.7518017292022705,sitting,0.10777357846897717,1
305,A01,Belt,3.057631254196167,2.3917839527130127,0.7378021478652954,sitting,0.15405367947538773,1
309,A01,Belt,3.010486364364624,2.4857869148254395,0.8445643186569214,sitting,0.10615954112664094,1
312,A01,Belt,3.0302391052246094,2.434856414794922,0.8430126309394836,sitting,0.11985003203411865,1
316,A01,Belt,3.004586696624756,2.4339940547943115,0.6696202754974365,sitting,0.11612755329410052,1
319,A01,Belt,3.045342206954956,2.4285168647766118,0.7071765661239624,sitting,0.14219059535693568,1
323,A01,Belt,3.113853931427002,2.384481191635132,0.718845784664154,sitting,0.1546686517422955,1
326,A01,Belt,3.054185628890991,2.415168285369873,0.770346462726593,sitting,0.12484824934086669,1
330,A01,Belt,3.035325288772583,2.4149417877197266,0.7327057123184204,sitting,0.14152228330654326,1
333,A01,Belt,3.068689107894897,2.378754138946533,0.6277623176574707,sitting,0.15414449188640883,1
337,A01,Belt,3.040048122406006,2.488363027572632,0.6739041805267334,sitting,0.10360453648323242,1
340,A01,Belt,3.04762601852417,2.4087002277374268,0.7673472762107849,sitting,0.11691817582078112,1
344,A01,Belt,3.057291269302368,2.423434019088745,0.7433358430862427,sitting,0.1383360776399642,1
347,A01,Belt,3.067153215408325,2.4070687294006348,0.77299565076828,sitting,0.11670745517489278,1
351,A01,Belt,3.0535898208618164,2.443199634552002,0.7597668170928955,sitting,0.11061782385505964,1
354,A01,Belt,3.0415515899658203,2.394394397735596,0.7855097651481628,sitting,0.14730716172038,1
358,A01,Belt,2.9995737075805664,2.358529567718506,0.7648967504501343,sitting,0.16646506366800523,1
361,A01,Belt,3.0587258338928223,2.4231374263763428,0.6347700357437134,sitting,0.11400089536600327,1
365,A01,Belt,3.0588619709014893,2.362809658050537,0.6873679161071777,sitting,0.16171452069754455,1
368,A01,Belt,3.084332227706909,2.396005392074585,0.8214445114135742,sitting,0.1360745007685269,1
372,A01,Belt,3.12611722946167,2.3595404624938965,0.8199278712272644,sitting,0.12948180911994234,1
378,A01,Belt,2.9502105712890625,2.543159484863281,0.6611878871917725,sitting,0.08797571100500445,1
381,A01,Belt,3.076184034347534,2.352346897125244,0.6971173286437988,sitting,0.1614798796796797,1
385,A01,Belt,3.1049230098724365,2.3654656410217285,0.7604027390480042,sitting,0.1432708893835722,1
388,A01,Belt,3.0604894161224365,2.5007147789001465,0.6685157418251038,sitting,0.08822688938921441,1
392,A01,Belt,2.829570770263672,2.522233009338379,0.5558371543884277,sitting,0.09470201108867465,1
395,A01,Belt,2.841295957565308,2.47584867477417,0.5422988533973694,sitting,0.09986666515277515,1
399,A01,Belt,3.0597286224365234,2.3052003383636475,0.7535514235496521,sitting,0.1635048929819768,1
402,A01,Belt,3.005499601364136,2.282280445098877,0.8185189366340637,sitting,0.17018918493659752,1
406,A01,Belt,3.046400785446167,2.2632622718811035,0.7057375311851501,sitting,0.17425246564609254,1
409,A01,Belt,2.936985492706299,2.3108773231506348,0.7354452013969421,sitting,0.17920386971681002,1
413,A01,Belt,3.099674940109253,2.0406041145324707,0.7162848114967346,sitting,0.18704037845105248,1
416,A01,Belt,3.0864617824554443,2.082406044006348,0.7901548743247986,sitting,0.1663835977050952,1
420,A01,Belt,3.0997674465179443,2.1500046253204346,0.6768255829811096,sitting,0.18918120809734268,1
423,A01,Belt,2.955726623535156,2.4783740043640137,0.6395614743232727,sitting,0.1076469393679918,1
427,A01,Belt,3.069411516189575,2.322591781616211,0.69762122631073,sitting,0.16919819506995326,1
430,A01,Belt,2.951545476913452,2.300865650177002,0.7942463755607605,sitting,0.16989784575942157,1
434,A01,Belt,3.03009295463562,2.28641414642334,0.5949126482009888,sitting,0.17361708359287276,1
437,A01,Belt,3.0699353218078613,2.296353816986084,0.6313850283622742,sitting,0.16771563449195365,1
441,A01,Belt,3.112022638320923,2.1305744647979736,0.6523630619049072,sitting,0.19011878072678412,1
444,A01,Belt,2.929995059967041,2.422309160232544,0.6497953534126282,sitting,0.1411971055257888,1
448,A01,Belt,2.9521546363830566,2.399299383163452,0.7116982936859131,sitting,0.15567606562312425,1
454,A01,Belt,3.064121723175049,2.188689708709717,0.6325044631958008,sitting,0.1830862675665612,1
457,A01,Belt,3.068960666656494,2.21754789352417,0.7013977766036987,sitting,0.18551445621840723,1
461,A01,Belt,2.9487624168396,2.326904773712158,0.701779305934906,sitting,0.18016681226229186,1
464,A01,Belt,3.0327370166778564,2.21167516708374,0.5866817235946655,sitting,0.18565957168700342,1
468,A01,Belt,2.926729679107666,2.413501024246216,0.7566854953765869,sitting,0.1430605133855275,1
471,A01,Belt,3.0623319149017334,2.189171075820923,0.7307974696159363,sitting,0.1855378927568826,1
475,A01,Belt,2.931434392929077,2.384939193725586,0.7601734399795532,sitting,0.16191080161851895,1
478,A01,Belt,3.012437582015991,2.2928967475891118,0.6962558031082153,sitting,0.1763336471155698,1
482,A01,Belt,2.9864730834960938,2.2982563972473145,0.6276689767837524,sitting,0.1784639338895626,1
485,A01,Belt,2.988131046295166,2.294924259185791,0.7033167481422424,sitting,0.18270094415623517,1
488,A01,Belt,2.9443564414978027,2.385372877120972,0.6672035455703735,sitting,0.16041011207921868,1
491,A01,Belt,2.966522455215454,2.359555244445801,0.6985634565353394,sitting,0.17122014208817993,1
495,A01,Belt,2.974698066711426,2.4239001274108887,0.6360043287277222,sitting,0.13554791747350753,1
498,A01,Belt,3.0407235622406006,2.3074331283569336,0.6632642149925232,sitting,0.1674343092294529,1
501,A01,Belt,3.1428229808807373,2.2591984272003174,0.7650995850563049,sitting,0.16552812017315804,1
504,A01,Belt,3.0223872661590576,2.435096263885498,0.6262261867523193,sitting,0.10467188424804125,1
508,A01,Belt,2.9367904663085938,2.3794057369232178,0.541542649269104,sitting,0.15893294042407213,1
511,A01,Belt,2.8217320442199707,2.5620338916778564,0.6126399040222168,sitting,0.07541489763536269,1
515,A01,Belt,2.844803810119629,2.545748710632324,0.6587792038917542,sitting,0.0886687416345896,1
517,A01,Belt,3.071396589279175,2.4020419120788574,0.6652510762214661,sitting,0.11524612057453187,1
521,A01,Belt,3.118532657623291,2.345360279083252,0.7073197364807129,sitting,0.16157040485175272,1
524,A01,Belt,2.9797582626342773,2.472862720489502,0.6237241625785828,sitting,0.0964176961285717,1
527,A01,Belt,2.9676012992858887,2.476353406906128,0.6553666591644287,sitting,0.10964190839464083,1
530,A01,Belt,2.819476127624512,2.5056772232055664,0.5923488736152649,sitting,0.09247173090454608,1
532,A01,Belt,2.9558022022247314,2.366422653198242,0.5862966775894165,sitting,0.1612379545513699,1
535,A01,Belt,2.900493860244751,2.456483840942383,0.6645723581314087,sitting,0.10890227756840742,1
539,A01,Belt,2.822798013687134,2.608083724975586,0.556000292301178,sitting,0.04499321406379875,1
542,A01,Belt,2.9097371101379395,2.5115954875946045,0.6626686453819275,sitting,0.0918669580159226,1
546,A01,Belt,2.8779985904693604,2.4581942558288574,0.655771017074585,sitting,0.11030495541979196,1
549,A01,Belt,2.8915605545043945,2.411728382110596,0.6579780578613281,sitting,0.12313190806138974,1
552,A01,Belt,2.9424023628234863,2.367519855499268,0.669044554233551,sitting,0.16647840456650465,1
555,A01,Belt,2.917140007019043,2.385502815246582,0.6033700108528137,sitting,0.14545784873722833,1
559,A01,Belt,2.904067039489746,2.433852195739746,0.6333093643188477,sitting,0.10847765635737472,1
561,A01,Belt,2.903008222579956,2.3963887691497803,0.6635199189186096,sitting,0.14950488695389164,1
565,A01,Belt,2.882028341293335,2.4114644527435303,0.6967445015907288,sitting,0.15529222258449454,1
571,A01,Belt,2.892887830734253,2.451688766479492,0.6479175090789795,sitting,0.11030495541979196,1
574,A01,Belt,2.9028594493865967,2.4227371215820312,0.6513092517852783,sitting,0.1396893497757276,1
577,A01,Belt,2.917846441268921,2.417116165161133,0.6592189073562622,sitting,0.12792873829291984,1
580,A01,Belt,2.91609787940979,2.400939464569092,0.7875534892082214,sitting,0.15101665896803018,1
584,A01,Belt,2.901425838470459,2.4629828929901123,0.6147424578666687,sitting,0.10197325188665324,1
587,A01,Belt,2.8734681606292725,2.4137251377105717,0.659943163394928,sitting,0.13172514649674982,1
591,A01,Belt,2.78401780128479,2.5930564403533936,0.5252054929733276,sitting,0.05027975452072175,1
593,A01,Belt,2.7717161178588867,2.511912107467652,0.6001396179199219,sitting,0.08694871579586083,1
597,A01,Belt,2.8346638679504395,2.4373159408569336,0.5622371435165405,sitting,0.10991406594019104,1
600,A01,Belt,2.992955207824707,2.492353916168213,0.6360582709312439,sitting,0.10829752903450102,1
604,A01,Belt,3.016038179397583,2.4602956771850586,0.6429964303970337,sitting,0.10615330333462608,1
611,A01,Belt,2.9369866847991943,2.3404862880706787,0.7477534413337708,sitting,0.1733561136818012,1
614,A01,Belt,3.0021355152130127,2.404097080230713,0.6362948417663574,standing up from sitting,0.1445266316298679,1
618,A01,Belt,3.0884134769439697,2.2794690132141118,0.6205899119377136,standing up from sitting,0.16694829519502274,1
621,A01,Belt,3.104224443435669,2.1581830978393555,0.460335224866867,standing up from sitting,0.18632101487324643,1
625,A01,Belt,3.033036470413208,2.106182336807251,0.6479498147964478,standing up from sitting,0.18646666369387,1
628,A01,Belt,3.1390950679779053,2.030971050262451,0.5096431970596313,standing up from sitting,0.17155944767111136,1
632,A01,Belt,3.1836369037628174,2.095339059829712,0.6544634699821472,standing up from sitting,0.1926859064768185,1
635,A01,Belt,3.1558773517608643,1.954020380973816,0.5016158223152161,standing up from sitting,0.1713928858931762,1
639,A01,Belt,3.20099139213562,2.056922674179077,0.7760272026062012,standing up from sitting,0.18917554950036886,1
642,A01,Belt,3.0516276359558105,1.7067536115646362,0.461111456155777,standing up from sitting,0.1695178446688007,1
646,A01,Belt,3.2412893772125244,1.677693486213684,0.6960561871528625,standing up from sitting,0.15781865163626013,1
649,A01,Belt,3.352446317672729,1.950886845588684,0.8281049728393555,standing up from sitting,0.16904328382795358,1
653,A01,Belt,3.3038318157196045,1.938292145729065,0.7622964978218079,standing up from sitting,0.17763038195127284,1
656,A01,Belt,3.2946038246154785,2.031296968460083,0.8433876037597656,walking,0.1729716412688334,1
659,A01,Belt,3.20976185798645,2.072240829467773,0.7888645529747009,walking,0.1861933181284508,1
662,A01,Belt,3.3254990577697754,1.893676161766052,0.8009822368621826,walking,0.15870493667523805,1
666,A01,Belt,3.25394606590271,1.9693379402160645,0.8443754315376282,walking,0.18400980469856792,1
668,A01,Belt,3.21968936920166,2.0483686923980717,0.8625175952911377,walking,0.17728257386141255,1
672,A01,Belt,3.2240207195281982,2.050581932067871,0.7699910998344421,walking,0.1887518149062854,1
675,A01,Belt,3.2548203468322754,1.99349057674408,0.8611071705818176,walking,0.18447225043914028,1
679,A01,Belt,3.1890640258789062,2.0607664585113525,0.6400720477104187,walking,0.1920316083953385,1
682,A01,Belt,3.2715513706207275,1.886971354484558,0.7201704978942871,walking,0.16996359126624255,1
686,A01,Belt,3.243205070495605,1.863016486167908,0.5477698445320129,walking,0.1697109957237929,1
689,A01,Belt,3.288045883178711,1.7587600946426392,0.4438662827014923,walking,0.19494628736480651,1
693,A01,Belt,3.173630714416504,1.7823808193206787,0.5130714178085327,walking,0.20122221915946903,1
702,A01,Belt,3.281498432159424,1.4987335205078125,0.6204121708869934,walking,0.18590168735984092,1
706,A01,Belt,3.2984230518341064,1.501675009727478,0.7216787934303284,falling,0.18513541266000233,1
709,A01,Belt,3.5478222370147705,1.1755369901657104,0.4016228318214416,falling,0.17144512147523921,1
715,A01,Belt,3.684940814971924,1.126239776611328,1.0063151121139526,falling,0.11467783565841166,1
722,A01,Belt,3.662734270095825,1.2605245113372805,0.4799626469612121,falling,0.18310528480551652,1
726,A01,Belt,3.802591323852539,1.0011426210403442,0.495292603969574,falling,0.14666888617254903,1
729,A01,Belt,4.087835311889648,1.2612134218215942,0.1441997736692428,falling,0.15703206905204214,1
735,A01,Belt,4.026167392730713,1.3076326847076416,0.0072420602664351,lying,0.09532523399846438,1
739,A01,Belt,4.094399929046631,1.1539486646652222,-0.0082509666681289,lying,0.0867482082609915,1
745,A01,Belt,4.130482196807861,1.3109194040298462,0.4708529710769653,lying,0.1747310224666121,1
748,A01,Belt,4.267110824584961,1.0448501110076904,-0.0815159678459167,lying,0.030519480167187085,1
761,A01,Belt,4.379218578338623,1.171653389930725,0.3763976395130157,lying,0.12863343566462881,1
782,A01,Belt,4.004254817962647,1.438462495803833,0.1079835966229438,lying,0.13317182314459775,1
785,A01,Belt,3.977495431900024,1.517291784286499,0.0592760033905506,lying,0.11467798981292193,1
789,A01,Belt,4.267372131347656,1.108519196510315,-0.0868851542472839,lying,0.03779002533896958,1
799,A01,Belt,4.030673027038574,1.2276753187179563,0.0033081462606787,lying,0.0916288351959918,1
803,A01,Belt,4.144539833068848,1.2194626331329346,0.1003366783261299,lying,0.13414153658160688,1
805,A01,Belt,4.271687984466553,1.0242387056350708,0.0490212589502334,lying,0.05562021515927962,1
815,A01,Belt,4.194635391235352,1.0914721488952637,-0.0164254829287529,lying,0.07048600329886034,1
818,A01,Belt,4.077013969421387,1.463886022567749,-0.1140319630503654,lying,0.0683596375352018,1
841,A01,Belt,4.284024238586426,1.146561861038208,0.2766379415988922,lying,0.15332831707130323,1
845,A01,Belt,4.424615383148193,1.1917091608047483,0.3143274784088135,lying,0.12167450504843258,1
851,A01,Belt,4.257201671600342,1.1565601825714111,0.0243288427591323,lying,0.07680776212168061,1
853,A01,Belt,4.182769775390625,1.2669888734817505,0.0468351431190967,lying,0.0942716942508684,1
872,A01,Belt,4.496448516845703,0.998004674911499,0.144925907254219,lying,0.05714493572583024,1
876,A01,Belt,4.208604335784912,1.2360631227493286,0.2928718328475952,lying,0.14542754450290202,1
879,A01,Belt,4.17802619934082,1.2470526695251465,0.3630741536617279,lying,0.16858796969554124,1
883,A01,Belt,4.323276519775391,1.125515103340149,0.1040455400943756,lying,0.0981194974593127,1
886,A01,Belt,3.3359899520874023,1.5130224227905271,0.2496291100978851,lying,0.190527141658472,1
892,A01,Belt,4.098922252655029,1.36776602268219,0.0326239541172981,lying,0.09982312320904596,1
900,A01,Belt,3.3753528594970703,1.2857497930526731,0.674754798412323,lying,0.18734708961253776,1
904,A01,Belt,4.399411678314209,1.1434142589569092,0.433461457490921,lying,0.10538800420143712,1
910,A01,Belt,4.188993453979492,1.4954887628555298,0.0706684589385986,lying,0.11840362651028374,1
912,A01,Belt,4.3463134765625,1.1471830606460571,-0.0290483478456735,lying,0.04548785095530039,1
919,A01,Belt,4.199147701263428,1.0514863729476929,0.1927507519721985,lying,0.11782750670782088,1
923,A01,Belt,4.1737141609191895,1.2763426303863523,0.4759779274463653,lying,0.16028845303855394,1
926,A01,Belt,4.093569755554199,0.9266026020050048,0.2702820897102356,lying,0.11100606633816018,1
930,A01,Belt,4.11143684387207,1.4058008193969729,0.0871286615729332,lying,0.13241446958811798,1
933,A01,Belt,4.141280174255371,1.273209810256958,0.2665864825248718,lying,0.1794403008562595,1
937,A01,Belt,4.148488521575928,1.062861442565918,0.3081148266792297,lying,0.1365589729402592,1
940,A01,Belt,4.137593746185303,0.9183858633041382,0.3161184191703796,lying,0.10930280752737986,1
946,A01,Belt,4.039804458618164,0.8799176216125488,0.4063679575920105,lying,0.10784986824104831,1
950,A01,Belt,4.203646659851074,1.1890825033187866,0.4834595322608948,lying,0.14855301575483476,1
953,A01,Belt,4.313321113586426,1.37539541721344,0.7255150079727173,lying,0.13258203696638154,1
957,A01,Belt,4.390239715576172,1.3841936588287354,0.6416993141174316,lying,0.11299910053630535,1
960,A01,Belt,4.333919525146484,1.40596342086792,0.5812300443649292,lying,0.14371593420585105,1
964,A01,Belt,4.428911685943604,1.3193868398666382,0.3530678749084472,lying,0.1437266910259144,1
967,A01,Belt,4.357292652130127,1.4040594100952148,0.5590264201164246,lying,0.1417266923569228,1
971,A01,Belt,4.4017252922058105,1.3892576694488523,0.32928067445755,lying,0.1391594578970966,1
974,A01,Belt,4.357761383056641,1.4256383180618286,0.4324606657028198,lying,0.14082342949462545,1
978,A01,Belt,4.214522361755371,1.1318137645721436,0.2397419512271881,lying,0.16465089318270348,1
981,A01,Belt,4.316791534423828,1.4443224668502808,0.3015236854553222,lying,0.15726720377316222,1
985,A01,Belt,4.39033842086792,1.457565426826477,0.3124119937419891,lying,0.14327606538718635,1
988,A01,Belt,4.372081279754639,1.4129900932312012,0.3412540555000305,lying,0.14542113244189636,1
992,A01,Belt,4.371500492095947,1.4781558513641355,0.5384233593940735,lying,0.13108625460894757,1
994,A01,Belt,4.36382532119751,1.4307395219802856,0.3206148743629455,lying,0.15206421395996167,1
998,A01,Belt,4.3730292320251465,1.3821170330047607,0.3886104524135589,lying,0.15365672542621878,1
1001,A01,Belt,4.312983512878418,1.222658395767212,0.3294878900051117,lying,0.15239411556259264,1
1005,A01,Belt,4.32200813293457,1.1827974319458008,0.2788144946098327,lying,0.1520747000465703,1
1008,A01,Belt,4.229592800140381,1.2224617004394531,0.2495495378971099,lying,0.1732191466033895,1
1012,A01,Belt,4.251165866851807,1.2910152673721311,0.6278316378593445,lying,0.14369176288794855,1
1015,A01,Belt,4.1385908126831055,1.3105634450912476,0.6953155994415283,lying,0.16374054615540146,1
1019,A01,Belt,4.191555976867676,0.8857364654541016,0.2624226808547973,lying,0.09736396554964183,1
1022,A01,Belt,4.242311954498291,0.9490806460380554,0.3288780152797699,lying,0.11584743087034677,1
1026,A01,Belt,4.253211975097656,1.422395944595337,0.4479597210884094,lying,0.158800027418727,1
1033,A01,Belt,4.063908100128174,0.8432536721229553,0.4342823028564453,lying,0.0723307195762869,1
1036,A01,Belt,4.129169940948486,0.8197600245475769,0.4632399678230285,lying,0.041024267972537,1
1040,A01,Belt,4.180233001708984,1.1204216480255127,0.2835242748260498,lying,0.16016672830934264,1
1042,A01,Belt,4.2154083251953125,1.1104680299758911,0.3819823563098907,lying,0.16528021551546507,1
1046,A01,Belt,3.8555521965026855,1.2238585948944092,0.3035303354263305,lying,0.16136921445470764,1
1049,A01,Belt,4.063967704772949,0.7864909768104553,0.428536981344223,lying,0.06963208320156933,1
1053,A01,Belt,4.094706535339356,0.9334200620651244,0.6493354439735413,lying,0.0935561932096986,1
1056,A01,Belt,4.057251453399658,0.9467534422874452,0.8828691244125366,lying,0.07938376217889742,1
1060,A01,Belt,4.144058704376221,1.032288908958435,0.6757734417915344,lying,0.10657329645491942,1
1063,A01,Belt,4.202402114868164,0.8627210259437561,0.5170828700065613,lying,0.06937951361700301,1
1079,A01,Belt,4.4910197257995605,1.299182653427124,0.2021370828151703,lying,0.11055295826403794,1
1085,A01,Belt,4.526299476623535,1.3940449953079224,0.3738640546798706,lying,0.11821179060985959,1
1088,A01,Belt,4.4278564453125,1.6941227912902832,0.2120032757520675,lying,0.0955188593897422,1
1092,A01,Belt,4.41510009765625,1.6379936933517456,0.3130175471305847,lying,0.09810498824520769,1
1095,A01,Belt,4.423493385314941,1.3293697834014893,0.6585274934768677,lying,0.10616052557706751,1
1099,A01,Belt,4.467978477478027,1.315582036972046,0.521283745765686,lying,0.10928979298234176,1
1105,A01,Belt,4.502204895019531,1.2904623746871948,0.4163344800472259,lying,0.11003569295009552,1
1108,A01,Belt,4.473431587219238,1.2865735292434692,0.5185725688934326,lying,0.10590902926734275,1
1118,A01,Belt,4.5319132804870605,1.423581838607788,0.4242998659610748,lying,0.09319528624789558,1
1121,A01,Belt,4.362116813659668,1.41601824760437,0.793794572353363,lying,0.11010652981015245,1
1125,A01,Belt,4.437195777893066,1.4146249294281006,0.7274513244628906,lying,0.11134694331359374,1
1128,A01,Belt,4.445003032684326,1.4356787204742432,0.6187149882316589,lying,0.10438677798810458,1
1139,A01,Belt,4.534110069274902,1.082555890083313,0.0711996033787727,lying,0.04100423654011187,1
1144,A01,Belt,4.082919597625732,1.6958353519439695,-0.0244414545595645,lying,0.029068839643140554,1
1150,A01,Belt,4.65986442565918,1.2990626096725464,0.384339839220047,lying,0.08620788400477397,1
1154,A01,Belt,4.622930526733398,1.3790665864944458,0.4258352816104889,lying,0.10712842827704872,1
1176,A01,Belt,4.263853549957275,1.1882479190826416,0.0230688136070966,lying,0.07828833833784354,1
1181,A01,Belt,4.551720142364502,1.5313719511032104,0.1891258358955383,lying,0.08079070266036248,1
1183,A01,Belt,4.417294502258301,1.4728436470031738,0.1980920881032943,lying,0.11879529147964052,1
1192,A01,Belt,4.393610000610352,1.6216840744018557,0.5161511301994324,lying,0.11229150438566993,1
